ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME
10104;35;47.6;11;1666.7;01/31/2003;Shipped   ;1;1;2003;Trucks and Buses;54;S32_2509 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10114;28;55.7;2;1560.4;04/01/2003;Shipped   ;2;4;2003;Trucks and Buses;54;S32_2509 ;La Corne D'abondance, Co.         ;(1) 42.34.2555   ;265, boulevard Charonne                   ;           ;Paris         ;             ;75012    ;France       ;EMEA ;Bertrand   ;Marie     
10127;45;52;13;2337.8;06/03/2003;Shipped   ;2;6;2003;Trucks and Buses;54;S32_2509 ;Muscle Machine Inc                ;2125557413       ;4092 Furth Circle                         ;Suite 400  ;NYC           ;NY           ;10022    ;USA          ;NA   ;Young      ;Jeff      
10141;24;46;7;1103.8;08/01/2003;Shipped   ;3;8;2003;Trucks and Buses;54;S32_2509 ;Suominen Souveniers               ;+358 9 8045 555  ;Software Engineering Center, SEC Oy       ;           ;Espoo         ;             ;FIN-02271;Finland      ;EMEA ;Suominen   ;Kalle     
10151;41;63.9;5;2617.8;09/21/2003;Shipped   ;3;9;2003;Trucks and Buses;54;S32_2509 ;Oulu Toy Supplies, Inc.           ;981-443655       ;Torikatu 38                               ;           ;Oulu          ;             ;90110    ;Finland      ;EMEA ;Koskitalo  ;Pirkko    
10165;48;46;14;2207.5;10/22/2003;Shipped   ;4;10;2003;Trucks and Buses;54;S32_2509 ;Dragon Souveniers, Ltd.           ;+65 221 7555     ;Bronz Sok., Bronz Apt. 3/6 Tesvikiye      ;           ;Singapore     ;             ;079903   ;Singapore    ;Japan;Natividad  ;Eric      
10175;50;63.3;3;3165.5;11/06/2003;Shipped   ;4;11;2003;Trucks and Buses;54;S32_2509 ;Stylish Desk Decors, Co.          ;(171) 555-0297   ;35 King George                            ;           ;London        ;             ;WX3 6FW  ;UK           ;EMEA ;Brown      ;Ann       
10184;33;62.8;8;2071.4;11/14/2003;Shipped   ;4;11;2003;Trucks and Buses;54;S32_2509 ;Iberia Gift Imports, Corp.        ;(95) 555 82 82   ;C/ Romero, 33                             ;           ;Sevilla       ;             ;41101    ;Spain        ;EMEA ;Roel       ;Jos‚ Pedro
10195;32;43.3;8;1385.3;11/25/2003;Shipped   ;4;11;2003;Trucks and Buses;54;S32_2509 ;Mini Classics                     ;9145554562       ;3758 North Pendale Street                 ;           ;White Plains  ;NY           ;24067    ;USA          ;NA   ;Frick      ;Steve     
10207;27;60.1;9;1621.6;12/09/2003;Shipped   ;4;12;2003;Trucks and Buses;54;S32_2509 ;Diecast Collectables              ;6175552555       ;6251 Ingle Ln.                            ;           ;Boston        ;MA           ;51003    ;USA          ;NA   ;Franco     ;Valarie   
10219;35;55.2;4;1931.7;02/10/2004;Shipped   ;1;2;2004;Trucks and Buses;54;S32_2509 ;Signal Collectibles Ltd.          ;4155554312       ;2793 Furth Circle                         ;           ;Brisbane      ;CA           ;94217    ;USA          ;NA   ;Taylor     ;Sue       
10229;23;54.1;3;1244.5;03/11/2004;Shipped   ;1;3;2004;Trucks and Buses;54;S32_2509 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10246;35;48.7;7;1704.5;05/05/2004;Shipped   ;2;5;2004;Trucks and Buses;54;S32_2509 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10259;40;43.8;6;1753.2;06/15/2004;Shipped   ;2;6;2004;Trucks and Buses;54;S32_2509 ;Handji Gifts& Co                  ;+65 224 1555     ;Village Close - 106 Linden Road Sandown   ;2nd Floor  ;Singapore     ;             ;069045   ;Singapore    ;APAC ;Victorino  ;Wendy     
10271;35;47.6;7;1666.7;07/20/2004;Shipped   ;3;7;2004;Trucks and Buses;54;S32_2509 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10281;31;55.2;3;1710.9;08/19/2004;Shipped   ;3;8;2004;Trucks and Buses;54;S32_2509 ;Diecast Classics Inc.             ;2155551555       ;7586 Pompton St.                          ;           ;Allentown     ;PA           ;70267    ;USA          ;NA   ;Yu         ;Kyung     
10292;50;46.5;10;2326.5;09/08/2004;Shipped   ;3;9;2004;Trucks and Buses;54;S32_2509 ;Land of Toys Inc.                 ;2125557818       ;897 Long Airport Avenue                   ;           ;NYC           ;NY           ;10022    ;USA          ;NA   ;Yu         ;Kwai      
10305;40;57.9;7;2316;10/13/2004;Shipped   ;4;10;2004;Trucks and Buses;54;S32_2509 ;Marta's Replicas Co.              ;6175558555       ;39323 Spinnaker Dr.                       ;           ;Cambridge     ;MA           ;51247    ;USA          ;NA   ;Hernandez  ;Marta     
10313;38;45.5;1;1727.1;10/22/2004;Shipped   ;4;10;2004;Trucks and Buses;54;S32_2509 ;Canadian Gift Exchange Network    ;(604) 555-3392   ;1900 Oak St.                              ;           ;Vancouver     ;BC           ;V3F 2K1  ;Canada       ;NA   ;Tannamuri  ;Yoshi     
10325;38;100;3;8844.1;11/05/2004;Shipped   ;4;11;2004;Trucks and Buses;54;S32_2509 ;Baane Mini Imports                ;07-98 9555       ;Erling Skakkes gate 78                    ;           ;Stavern       ;             ;4110     ;Norway       ;EMEA ;Bergulfsen ;Jonas     
10335;40;60.6;3;2424;11/19/2004;Shipped   ;4;11;2004;Trucks and Buses;54;S32_2509 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10349;33;46.5;1;1535.5;12/01/2004;Shipped   ;4;12;2004;Trucks and Buses;54;S32_2509 ;Muscle Machine Inc                ;2125557413       ;4092 Furth Circle                         ;Suite 400  ;NYC           ;NY           ;10022    ;USA          ;NA   ;Young      ;Jeff      
10359;36;100;3;6358.7;12/15/2004;Shipped   ;4;12;2004;Trucks and Buses;54;S32_2509 ;Reims Collectables                ;26.47.1555       ;59 rue de l'Abbaye                        ;           ;Reims         ;             ;51100    ;France       ;EMEA ;Henriot    ;Paul      
10371;20;66.5;2;1329.4;01/23/2005;Shipped   ;1;1;2005;Trucks and Buses;54;S32_2509 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10383;32;53.2;5;1701.8;02/22/2005;Shipped   ;1;2;2005;Trucks and Buses;54;S32_2509 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10394;36;62.8;3;2259.7;03/15/2005;Shipped   ;1;3;2005;Trucks and Buses;54;S32_2509 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10412;19;48.7;7;925.3;05/03/2005;Shipped   ;2;5;2005;Trucks and Buses;54;S32_2509 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10425;11;43.8;6;482.1;05/31/2005;In Process;2;5;2005;Trucks and Buses;54;S32_2509 ;La Rochelle Gifts                 ;40.67.8555       ;67, rue des Cinquante Otages              ;           ;Nantes        ;             ;44000    ;France       ;EMEA ;Labrune    ;Janine    
10104;49;65.9;4;3227.6;01/31/2003;Shipped   ;1;1;2003;Trains          ;62;S32_3207 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10116;27;63.4;1;1711.3;04/11/2003;Shipped   ;2;4;2003;Trains          ;62;S32_3207 ;Royale Belge                      ;(071) 23 67 2555 ;Boulevard Tirou, 255                      ;           ;Charleroi     ;             ;B-6000   ;Belgium      ;EMEA ;Cartrain   ;Pascale   
10127;29;70.8;6;2054.4;06/03/2003;Shipped   ;2;6;2003;Trains          ;62;S32_3207 ;Muscle Machine Inc                ;2125557413       ;4092 Furth Circle                         ;Suite 400  ;NYC           ;NY           ;10022    ;USA          ;NA   ;Young      ;Jeff      
10142;42;74.6;16;3131.9;08/08/2003;Shipped   ;3;8;2003;Trains          ;62;S32_3207 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10152;33;51;2;1681.3;09/25/2003;Shipped   ;3;9;2003;Trains          ;62;S32_3207 ;Australian Gift Network, Co       ;61-7-3844-6555   ;31 Duncan St. West End                    ;           ;South Brisbane;Queensland   ;4101     ;Australia    ;APAC ;Calaghan   ;Tony      
10165;44;53.4;7;2351.4;10/22/2003;Shipped   ;4;10;2003;Trains          ;62;S32_3207 ;Dragon Souveniers, Ltd.           ;+65 221 7555     ;Bronz Sok., Bronz Apt. 3/6 Tesvikiye      ;           ;Singapore     ;             ;079903   ;Singapore    ;Japan;Natividad  ;Eric      
10176;22;64;6;1408;11/06/2003;Shipped   ;4;11;2003;Trains          ;62;S32_3207 ;L'ordine Souveniers               ;0522-556555      ;Strada Provinciale 124                    ;           ;Reggio Emilia ;             ;42100    ;Italy        ;EMEA ;Moroni     ;Maurizio  
10184;48;51;1;2445.6;11/14/2003;Shipped   ;4;11;2003;Trains          ;62;S32_3207 ;Iberia Gift Imports, Corp.        ;(95) 555 82 82   ;C/ Romero, 33                             ;           ;Sevilla       ;             ;41101    ;Spain        ;EMEA ;Roel       ;Jos‚ Pedro
10195;33;54.7;1;1804.4;11/25/2003;Shipped   ;4;11;2003;Trains          ;62;S32_3207 ;Mini Classics                     ;9145554562       ;3758 North Pendale Street                 ;           ;White Plains  ;NY           ;24067    ;USA          ;NA   ;Frick      ;Steve     
10207;45;56.5;2;2544.8;12/09/2003;Shipped   ;4;12;2003;Trains          ;62;S32_3207 ;Diecast Collectables              ;6175552555       ;6251 Ingle Ln.                            ;           ;Boston        ;MA           ;51003    ;USA          ;NA   ;Franco     ;Valarie   
10220;20;52.8;6;1056.4;02/12/2004;Shipped   ;1;2;2004;Trains          ;62;S32_3207 ;Clover Collections, Co.           ;+353 1862 1555   ;25 Maiden Lane                            ;Floor No. 4;Dublin        ;             ;2        ;Ireland      ;EMEA ;Cassidy    ;Dean      
10230;46;60.9;4;2801.4;03/15/2004;Shipped   ;1;3;2004;Trains          ;62;S32_3207 ;Blauer See Auto, Co.              ;+49 69 66 90 2555;Lyonerstr. 34                             ;           ;Frankfurt     ;             ;60528    ;Germany      ;EMEA ;Keitel     ;Roland    
10247;40;49.7;6;1988.4;05/05/2004;Shipped   ;2;5;2004;Trains          ;62;S32_3207 ;Suominen Souveniers               ;+358 9 8045 555  ;Software Engineering Center, SEC Oy       ;           ;Espoo         ;             ;FIN-02271;Finland      ;EMEA ;Suominen   ;Kalle     
10272;45;64.6;6;2908.3;07/20/2004;Shipped   ;3;7;2004;Trains          ;62;S32_3207 ;Diecast Classics Inc.             ;2155551555       ;7586 Pompton St.                          ;           ;Allentown     ;PA           ;70267    ;USA          ;NA   ;Yu         ;Kyung     
10282;36;59.6;9;2147.4;08/20/2004;Shipped   ;3;8;2004;Trains          ;62;S32_3207 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10292;31;67.7;3;2099.6;09/08/2004;Shipped   ;3;9;2004;Trains          ;62;S32_3207 ;Land of Toys Inc.                 ;2125557818       ;897 Long Airport Avenue                   ;           ;NYC           ;NY           ;10022    ;USA          ;NA   ;Yu         ;Kwai      
10306;46;50.3;17;2315.2;10/14/2004;Shipped   ;4;10;2004;Trains          ;62;S32_3207 ;AV Stores, Co.                    ;(171) 555-1555   ;Fauntleroy Circus                         ;           ;Manchester    ;             ;EC2 5NT  ;UK           ;EMEA ;Ashworth   ;Victoria  
10314;35;66.5;9;2327.2;10/22/2004;Shipped   ;4;10;2004;Trains          ;62;S32_3207 ;Heintze Collectables              ;86 21 3555       ;Smagsloget 45                             ;           ;?rhus         ;             ;8200     ;Denmark      ;EMEA ;Ibsen      ;Palle     
10325;28;100;2;5377.4;11/05/2004;Shipped   ;4;11;2004;Trains          ;62;S32_3207 ;Baane Mini Imports                ;07-98 9555       ;Erling Skakkes gate 78                    ;           ;Stavern       ;             ;4110     ;Norway       ;EMEA ;Bergulfsen ;Jonas     
10336;31;84.7;9;2626;11/20/2004;Shipped   ;4;11;2004;Trains          ;62;S32_3207 ;La Corne D'abondance, Co.         ;(1) 42.34.2555   ;265, boulevard Charonne                   ;           ;Paris         ;             ;75012    ;France       ;EMEA ;Bertrand   ;Marie     
10350;27;100;14;4406.4;12/02/2004;Shipped   ;4;12;2004;Trains          ;62;S32_3207 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10359;22;100;1;4301.2;12/15/2004;Shipped   ;4;12;2004;Trains          ;62;S32_3207 ;Reims Collectables                ;26.47.1555       ;59 rue de l'Abbaye                        ;           ;Reims         ;             ;51100    ;France       ;EMEA ;Henriot    ;Paul      
10371;30;99.5;11;2986.5;01/23/2005;Shipped   ;1;1;2005;Trains          ;62;S32_3207 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10383;44;36.1;8;1587.1;02/22/2005;Shipped   ;1;2;2005;Trains          ;62;S32_3207 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10394;30;60.3;4;1808.4;03/15/2005;Shipped   ;1;3;2005;Trains          ;62;S32_3207 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10413;24;49.7;6;1193;05/05/2005;Shipped   ;2;5;2005;Trains          ;62;S32_3207 ;Gift Depot Inc.                   ;2035552570       ;25593 South Bay Ln.                       ;           ;Bridgewater   ;CT           ;97562    ;USA          ;NA   ;King       ;Julie     
10103;45;75.6;7;3403.3;01/29/2003;Shipped   ;1;1;2003;Trucks and Buses;64;S32_3522 ;Baane Mini Imports                ;07-98 9555       ;Erling Skakkes gate 78                    ;           ;Stavern       ;             ;4110     ;Norway       ;EMEA ;Bergulfsen ;Jonas     
10113;23;68.5;1;1576;03/26/2003;Shipped   ;1;3;2003;Trucks and Buses;64;S32_3522 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10126;26;62.7;7;1630.2;05/28/2003;Shipped   ;2;5;2003;Trucks and Buses;64;S32_3522 ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82   ;C/ Araquil, 67                            ;           ;Madrid        ;             ;28023    ;Spain        ;EMEA ;Sommer     ;Mart¡n    
10140;28;60.8;7;1701.3;07/24/2003;Shipped   ;3;7;2003;Trucks and Buses;64;S32_3522 ;Technics Stores Inc.              ;6505556809       ;9408 Furth Circle                         ;           ;Burlingame    ;CA           ;94217    ;USA          ;NA   ;Hirano     ;Juri      
10150;49;58.2;4;2850.8;09/19/2003;Shipped   ;3;9;2003;Trucks and Buses;64;S32_3522 ;Dragon Souveniers, Ltd.           ;+65 221 7555     ;Bronz Sok., Bronz Apt. 3/6 Tesvikiye      ;           ;Singapore     ;             ;079903   ;Singapore    ;Japan;Natividad  ;Eric      
10164;49;54.9;5;2692.1;10/21/2003;Resolved  ;4;10;2003;Trucks and Buses;64;S32_3522 ;Mini Auto Werke                   ;7675-3555        ;Kirchgasse 6                              ;           ;Graz          ;             ;8010     ;Austria      ;EMEA ;Mendel     ;Roland    
10175;29;75;12;2174.4;11/06/2003;Shipped   ;4;11;2003;Trucks and Buses;64;S32_3522 ;Stylish Desk Decors, Co.          ;(171) 555-0297   ;35 King George                            ;           ;London        ;             ;WX3 6FW  ;UK           ;EMEA ;Brown      ;Ann       
10183;49;64.6;4;3167.4;11/13/2003;Shipped   ;4;11;2003;Trucks and Buses;64;S32_3522 ;Classic Gift Ideas, Inc           ;2155554695       ;782 First Street                          ;           ;Philadelphia  ;PA           ;71270    ;USA          ;NA   ;Cervantes  ;Francisca 
10194;39;54.9;7;2142.7;11/25/2003;Shipped   ;4;11;2003;Trucks and Buses;64;S32_3522 ;Saveley & Henriot, Co.            ;78.32.5555       ;2, rue du Commerce                        ;           ;Lyon          ;             ;69004    ;France       ;EMEA ;Saveley    ;Mary      
10206;36;58.8;2;2117.5;12/05/2003;Shipped   ;4;12;2003;Trucks and Buses;64;S32_3522 ;Canadian Gift Exchange Network    ;(604) 555-3392   ;1900 Oak St.                              ;           ;Vancouver     ;BC           ;V3F 2K1  ;Canada       ;NA   ;Tannamuri  ;Yoshi     
10217;39;62;7;2419.9;02/04/2004;Shipped   ;1;2;2004;Trucks and Buses;64;S32_3522 ;Handji Gifts& Co                  ;+65 224 1555     ;Village Close - 106 Linden Road Sandown   ;2nd Floor  ;Singapore     ;             ;069045   ;Singapore    ;APAC ;Victorino  ;Wendy     
10229;30;73;12;2191.2;03/11/2004;Shipped   ;1;3;2004;Trucks and Buses;64;S32_3522 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
